"Points:0","Points:1","Points:2","U:0","U:1","U:2","blendedIndicatorU","k","nut","omega","p"
3.025,1.5059,0.005,-0.013222,0.1161,6.3737e-24,0,0.0005532,0.0012701,0.43557,0.0088068
2.975,1.5559,0.005,-0.0095469,0.11754,8.258e-24,0,0.00051665,0.0011503,0.44915,0.0097098
2.925,1.606,0.005,-0.0063645,0.11846,-1.1459e-23,0,0.0004844,0.001038,0.46668,0.010641
2.875,1.656,0.005,-0.0037307,0.1187,8.3624e-24,0,0.00045944,0.00094043,0.48854,0.011592
2.825,1.706,0.005,-0.0017512,0.11799,-1.8471e-31,0,0.00044617,0.0008665,0.51491,0.01255
2.775,1.7561,0.005,-0.00050089,0.11599,1.2778e-23,0,0.00045047,0.0008266,0.54497,0.013495
2.725,1.8061,0.005,-0.00014001,0.11239,-6.4861e-24,0,0.00047783,0.00082819,0.57695,0.014407
2.675,1.8562,0.005,-0.00078524,0.10687,-5.174e-24,0,0.00052765,0.00087171,0.60531,0.01526
2.625,1.9062,0.005,-0.0024615,0.099388,6.5183e-24,0,0.00058912,0.00094395,0.62411,0.016026
2.575,1.9563,0.005,-0.005106,0.09034,6.5924e-24,0,0.00064546,0.001024,0.63035,0.016688
2.525,2.0063,0.005,-0.00862,0.080259,-6.6242e-24,0,0.00068534,0.0010958,0.62541,0.017237
2.475,2.0563,0.005,-0.01298,0.069668,1.3412e-23,0,0.00070681,0.0011533,0.61284,0.017682
2.425,2.1064,0.005,-0.018287,0.058902,8.311e-38,0,0.00071581,0.0011649,0.59697,0.018034
2.375,2.1564,0.005,-0.024494,0.048249,-6.806e-24,0,0.00072563,0.0011262,0.58348,0.018293
2.325,2.2065,0.005,-0.031551,0.037805,9.1585e-24,0,0.00076321,0.0011317,0.58356,0.018459
2.275,2.2565,0.005,-0.039016,0.027732,-5.441e-24,0,0.00087506,0.0013097,0.62068,0.018508
2.225,2.3066,0.005,-0.044791,0.019041,-3.5097e-24,0,0.0011049,0.0015406,0.71717,0.018432
2.175,2.3566,0.005,-0.04707,0.011663,2.432e-24,0,0.0015131,0.0017249,0.87719,0.018263
2.125,2.4066,0.005,-0.043823,0.0060259,-1.3393e-24,0,0.0021283,0.0019877,1.0707,0.017993
2.075,2.4567,0.005,-0.034146,0.0022577,-5.5195e-25,0,0.0028861,0.0022816,1.265,0.017632
2.025,2.5067,0.005,-0.018485,-4.6184e-05,-1.007e-23,0,0.0036784,0.0025193,1.4601,0.017216
1.975,2.5568,0.005,0.0025629,-0.0014087,-5.2964e-24,0,0.0044301,0.0026249,1.6877,0.016794
1.925,2.6068,0.005,0.029732,-0.0023125,3.9698e-24,0,0.0051326,0.0024507,2.0107,0.016409
1.875,2.6569,0.005,0.065608,-0.0031773,3.5284e-32,0,0.005813,0.0020992,2.4961,0.016085
1.825,2.7069,0.005,0.11361,-0.0043391,1.1717e-24,0,0.0064806,0.0017569,3.1695,0.015833
1.775,2.7569,0.005,0.1777,-0.005795,2.5193e-24,0,0.0069845,0.001432,3.9979,0.015655
1.725,2.807,0.005,0.26307,-0.0073929,1.1213e-24,0,0.0066241,0.0011078,4.7123,0.015508
1.675,2.86,0.005,0.37001,-0.0067715,1.1757e-24,0,0.0038934,0.0007878,4.0501,0.015513
1.625,2.916,0.005,0.42821,-0.0023359,1.5216e-25,0,0.0013517,0.0006082,2.2224,0.015449
1.575,2.972,0.005,0.41467,-0.0020391,-1.0087e-25,0,0.0023061,0.00030195,7.6372,0.015207
4.575,0.024,0.005,-0.19076,0.0018321,-6.0967e-24,0,0.00083257,0.00015562,5.3501,-0.0029529
4.525,0.072,0.005,-0.21559,0.0047472,4.0515e-24,0,0.00052138,0.00026555,1.9634,-0.0024392
4.475,0.12,0.005,-0.21747,0.0081069,-1.3772e-24,0,0.00058462,0.00051191,1.142,-0.0019843
4.425,0.168,0.005,-0.21302,0.011274,-1.3222e-23,0,0.00069738,0.00082598,0.8443,-0.0015498
4.375,0.216,0.005,-0.20612,0.014794,2.5179e-24,0,0.00080588,0.0011349,0.71008,-0.001173
4.325,0.264,0.005,-0.19821,0.018441,9.9703e-24,0,0.0008988,0.0014051,0.63968,-0.00082752
4.275,0.312,0.005,-0.18982,0.022346,-1.7545e-37,0,0.00097602,0.0016289,0.59918,-0.00053566
4.225,0.36,0.005,-0.18114,0.026468,-4.4499e-24,0,0.0010392,0.0018092,0.57443,-0.00029461
4.175,0.408,0.005,-0.17228,0.030772,0,0,0.0010903,0.0019522,0.55847,-0.00010059
4.125,0.456,0.005,-0.16331,0.035216,6.0128e-25,0,0.0011304,0.0020651,0.54738,5.2103e-05
4.075,0.50502,0.005,-0.15415,0.039798,4.3592e-24,0,0.0011618,0.0021573,0.53856,0.00016027
4.025,0.55506,0.005,-0.14484,0.044453,4.0259e-24,0,0.0011836,0.0022303,0.53069,0.00023355
3.975,0.60511,0.005,-0.1356,0.049091,-1.2551e-23,0,0.0011955,0.002287,0.52276,0.00029612
3.925,0.65515,0.005,-0.12649,0.053677,-4.4795e-24,0,0.0011981,0.00233,0.5142,0.00036054
3.875,0.70519,0.005,-0.11757,0.058185,4.5091e-24,0,0.0011916,0.0023604,0.50484,0.00043867
3.825,0.75523,0.005,-0.10889,0.062601,-4.5656e-24,0,0.0011769,0.0023786,0.49478,0.00054101
3.775,0.80528,0.005,-0.10046,0.066914,7.0867e-33,0,0.0011547,0.0023844,0.48427,0.00067647
3.725,0.85532,0.005,-0.092299,0.071121,-8.1979e-39,0,0.0011261,0.0023778,0.47359,0.00085239
3.675,0.90536,0.005,-0.084418,0.075218,0,0,0.0010923,0.002359,0.46302,0.0010746
3.625,0.9554,0.005,-0.076811,0.079202,0,0,0.0010544,0.0023285,0.45282,0.0013475
3.575,1.0054,0.005,-0.069475,0.08307,2.5677e-24,0,0.0010136,0.0022871,0.44317,0.0016746
3.525,1.0555,0.005,-0.062405,0.086815,7.7424e-24,0,0.00097085,0.0022355,0.43428,0.0020581
3.475,1.1055,0.005,-0.055599,0.090428,-1.9649e-24,0,0.00092701,0.0021745,0.42631,0.0024995
3.425,1.1556,0.005,-0.049058,0.093896,-5.9453e-24,0,0.0008827,0.0021045,0.41943,0.0029995
3.375,1.2056,0.005,-0.042785,0.097207,6.2099e-24,0,0.00083836,0.0020258,0.41384,0.0035581
3.325,1.2557,0.005,-0.03679,0.10035,-6.4891e-24,0,0.00079432,0.0019385,0.40976,0.0041747
3.275,1.3057,0.005,-0.031085,0.1033,-6.7817e-24,0,0.00075076,0.0018427,0.40741,0.0048482
3.225,1.3557,0.005,-0.025689,0.10604,-1.8117e-26,0,0.0007078,0.0017388,0.40707,0.0055769
3.175,1.4058,0.005,-0.020621,0.10854,9.6362e-25,0,0.00066554,0.0016272,0.409,0.0063582
3.125,1.4558,0.005,-0.01591,0.11079,-2.0666e-24,0,0.00062412,0.0015093,0.41351,0.0071895
3.075,1.5059,0.005,-0.011584,0.11275,-6.5727e-24,0,0.0005838,0.001387,0.42091,0.0080667
3.025,1.5559,0.005,-0.0076794,0.11436,3.1525e-37,0,0.00054524,0.0012635,0.43153,0.0089854
2.975,1.606,0.005,-0.004241,0.11555,8.5477e-24,0,0.00050949,0.001143,0.44573,0.0099392
2.925,1.656,0.005,-0.001327,0.11621,1.252e-23,0,0.00047848,0.0010313,0.46394,0.010921
2.875,1.706,0.005,0.00099463,0.11614,3.9375e-24,0,0.00045566,0.00093693,0.48633,0.011919
2.825,1.7561,0.005,0.0026082,0.11508,-1.0609e-23,0,0.00044547,0.00086759,0.51346,0.012921
2.775,1.8061,0.005,0.0034096,0.11267,1.9254e-23,0,0.00045421,0.00083454,0.54426,0.013905
2.725,1.8562,0.005,0.0032421,0.10861,8.7247e-26,0,0.00048679,0.00084485,0.57619,0.014849
2.675,1.9062,0.005,0.0019948,0.10262,-3.2242e-24,0,0.00054121,0.00089654,0.60366,0.015722
2.625,1.9563,0.005,-0.00032892,0.094766,-1.3844e-31,0,0.00060611,0.00097542,0.62138,0.016499
2.575,2.0063,0.005,-0.0036284,0.085429,-1.0371e-23,0,0.00066441,0.00106,0.6268,0.017161
2.525,2.0563,0.005,-0.0078458,0.075192,-6.5803e-24,0,0.00070542,0.0011342,0.62193,0.01771
2.475,2.1064,0.005,-0.013024,0.064481,-7.2437e-24,0,0.00072881,0.0011182,0.61108,0.018154
2.425,2.1564,0.005,-0.019102,0.053606,1.6377e-38,0,0.00074504,0.0010755,0.59948,0.018497
2.375,2.2065,0.005,-0.025983,0.04279,1.3811e-23,0,0.00077755,0.0010688,0.59661,0.018733
2.325,2.2565,0.005,-0.033502,0.032145,1.5428e-23,0,0.00087468,0.0011717,0.62482,0.018845
2.275,2.3066,0.005,-0.039927,0.022478,-8.7703e-24,0,0.0010931,0.0015364,0.71149,0.01881
2.225,2.3566,0.005,-0.042887,0.014424,-7.8253e-24,0,0.0014807,0.0017143,0.86371,0.018666
2.175,2.4066,0.005,-0.040638,0.007929,-8.7963e-24,0,0.0020852,0.0019673,1.0599,0.01842
2.125,2.4567,0.005,-0.031897,0.0033376,3.8172e-24,0,0.0028586,0.0022623,1.2636,0.018074
2.075,2.5067,0.005,-0.016862,0.00036757,-5.1738e-24,0,0.00369,0.0025133,1.4682,0.01766
2.025,2.5568,0.005,0.0038899,-0.0014745,-5.1899e-24,0,0.0044917,0.002638,1.7027,0.017228
1.975,2.6068,0.005,0.031029,-0.0026789,-5.1256e-24,0,0.0052356,0.0024768,2.0295,0.016823
1.925,2.6569,0.005,0.067091,-0.0036771,-9.1661e-24,0,0.0059365,0.0021297,2.5153,0.016471
1.875,2.7069,0.005,0.11535,-0.0048241,-2.1736e-24,0,0.0065866,0.0017832,3.1732,0.016185
1.825,2.7569,0.005,0.17945,-0.0061823,-2.2288e-32,0,0.0070297,0.0014522,3.973,0.015968
1.775,2.807,0.005,0.26389,-0.007591,2.144e-24,0,0.0066026,0.0011277,4.6463,0.015788
1.725,2.86,0.005,0.36785,-0.006922,1.0279e-24,0,0.0039555,0.00081715,4.0251,0.015747
1.675,2.916,0.005,0.42602,-0.0025025,-1.5378e-25,0,0.0013938,0.00061273,2.2748,0.015653
1.625,2.972,0.005,0.41283,-0.0019974,-1.3339e-24,0,0.0023161,0.00030261,7.6538,0.015382
4.625,0.024,0.005,-0.19388,0.0017238,1.9772e-37,0,0.00084691,0.00015695,5.3961,-0.0034464
4.575,0.072,0.005,-0.21847,0.0044338,-6.3216e-25,0,0.00052739,0.0002706,1.949,-0.0029696
4.525,0.12,0.005,-0.22013,0.0075469,1.2342e-24,0,0.00059426,0.00052631,1.1291,-0.002546
4.475,0.168,0.005,-0.21557,0.010491,4.6316e-24,0,0.00071015,0.00084967,0.8358,-0.0021374
4.425,0.216,0.005,-0.20862,0.013754,-8.9173e-24,0,0.00082077,0.001165,0.70452,-0.00178
4.375,0.264,0.005,-0.20068,0.017154,-4.8294e-24,0,0.00091536,0.0014391,0.63606,-0.0014509
4.325,0.312,0.005,-0.19226,0.020805,-1.4626e-24,0,0.0009941,0.0016652,0.597,-0.0011701
4.275,0.36,0.005,-0.18353,0.024671,-7.5617e-38,0,0.0010589,0.0018467,0.57343,-0.00093576
4.225,0.408,0.005,-0.17459,0.028726,0,0,0.0011117,0.0019905,0.55851,-0.00074487
4.175,0.456,0.005,-0.16549,0.032931,0,0,0.0011538,0.0021041,0.54835,-0.0005927
4.125,0.50502,0.005,-0.15617,0.037285,4.762e-24,0,0.0011873,0.0021973,0.54037,-0.00048292
4.075,0.55506,0.005,-0.14666,0.041727,3.8224e-24,0,0.0012113,0.0022719,0.53316,-0.00040708
4.025,0.60511,0.005,-0.1372,0.04617,-3.8553e-24,0,0.0012254,0.0023311,0.52568,-0.00034252
3.975,0.65515,0.005,-0.12786,0.050579,-4.3147e-24,0,0.0012299,0.0023772,0.51736,-0.00027743
3.925,0.70519,0.005,-0.11871,0.05493,-7.4745e-33,0,0.0012252,0.0024116,0.50803,-0.00020046
3.875,0.75523,0.005,-0.1098,0.059207,1.0615e-37,0,0.0012118,0.0024341,0.49782,-0.00010137
3.825,0.80528,0.005,-0.10115,0.063402,-4.4918e-24,0,0.0011905,0.0024446,0.48702,2.8679e-05
3.775,0.85532,0.005,-0.092798,0.06751,-1.881e-24,0,0.0011625,0.0024425,0.47595,0.00019712
3.725,0.90536,0.005,-0.084733,0.071525,-1.72e-24,0,0.0011289,0.0024279,0.46495,0.00041003
3.675,0.9554,0.005,-0.076957,0.075446,2.7739e-24,0,0.0010908,0.0024013,0.45426,0.00067225
3.625,1.0054,0.005,-0.069463,0.079267,2.5104e-24,0,0.0010496,0.0023635,0.44409,0.00098755
3.575,1.0555,0.005,-0.062243,0.082982,0,0,0.0010063,0.0023153,0.43463,0.0013587
3.525,1.1055,0.005,-0.055293,0.08658,5.5318e-24,0,0.00096184,0.0022577,0.42602,0.0017878
3.475,1.1556,0.005,-0.048608,0.090049,4.488e-37,0,0.00091685,0.0021913,0.41841,0.0022759
3.425,1.2056,0.005,-0.042191,0.093374,-2.5014e-24,0,0.00087189,0.0021165,0.41195,0.0028237
3.375,1.2557,0.005,-0.036047,0.096539,-6.341e-24,0,0.00082729,0.0020336,0.40681,0.003431
3.325,1.3057,0.005,-0.030185,0.099526,-6.18e-24,0,0.00078326,0.0019425,0.40322,0.0040972
3.275,1.3557,0.005,-0.024622,0.10231,6.9441e-24,0,0.00073991,0.0018434,0.40139,0.004821
3.225,1.4058,0.005,-0.019377,0.10488,0,0,0.00069729,0.0017364,0.40158,0.0056006
3.175,1.4558,0.005,-0.014474,0.10721,1.0141e-24,0,0.00065546,0.0016221,0.40408,0.0064335
3.125,1.5059,0.005,-0.0099411,0.10926,-1.757e-23,0,0.00061452,0.0015018,0.40918,0.0073165
3.075,1.5559,0.005,-0.0058116,0.11099,-1.2866e-23,0,0.00057486,0.0013779,0.4172,0.0082456
3.025,1.606,0.005,-0.0021257,0.11237,1.4637e-23,0,0.00053707,0.0012534,0.42849,0.0092155
2.975,1.656,0.005,0.0010672,0.1133,-2.134e-23,0,0.00050267,0.0011341,0.44324,0.01022
2.925,1.706,0.005,0.0036996,0.11366,4.4742e-24,0,0.00047334,0.0010239,0.46231,0.01125
2.875,1.7561,0.005,0.0056895,0.11326,0,0,0.00045312,0.00093278,0.48578,0.012294
2.825,1.8061,0.005,0.0069107,0.1118,7.9873e-24,0,0.00044707,0.00086997,0.5139,0.013337
2.775,1.8562,0.005,0.0072305,0.10894,7.2325e-24,0,0.00046152,0.00084614,0.54544,0.014357
2.725,1.9062,0.005,0.006498,0.10437,-6.1455e-24,0,0.00050043,0.00086706,0.57716,0.015325
2.675,1.9563,0.005,0.0046205,0.097895,1.4224e-23,0,0.00056011,0.00092805,0.60353,0.016212
2.625,2.0063,0.005,0.0016396,0.08963,-3.2041e-24,0,0.0006281,0.0010132,0.61993,0.01699
2.575,2.0563,0.005,-0.0023689,0.080047,-9.0057e-24,0,0.00068816,0.0011015,0.62477,0.017651
2.525,2.1064,0.005,-0.007371,0.069649,-1.3079e-25,0,0.00072897,0.0010756,0.62072,0.018202
2.475,2.1564,0.005,-0.01329,0.05877,-7.8514e-24,0,0.00075643,0.0010306,0.61298,0.01864
2.425,2.2065,0.005,-0.020021,0.047725,-7.4989e-24,0,0.00078951,0.0010176,0.60958,0.018959
2.375,2.2565,0.005,-0.027431,0.036737,1.6941e-24,0,0.00087289,0.0010807,0.63024,0.019144
2.325,2.3066,0.005,-0.034481,0.026159,9.8427e-24,0,0.0010781,0.0013884,0.70744,0.019165
2.275,2.3566,0.005,-0.038185,0.017394,-4.8532e-24,0,0.0014487,0.0017028,0.85076,0.019049
2.225,2.4066,0.005,-0.036899,0.010129,-5.0067e-24,0,0.0020374,0.0019467,1.0466,0.018836
2.175,2.4567,0.005,-0.029178,0.0047144,5.1148e-24,0,0.0028192,0.0022403,1.2584,0.018512
2.125,2.5067,0.005,-0.014895,0.0010382,5.504e-24,0,0.0036841,0.0025026,1.4721,0.018107
2.075,2.5568,0.005,0.0054342,-0.0013386,5.2259e-24,0,0.0045354,0.0026462,1.7139,0.017673
2.025,2.6068,0.005,0.032424,-0.002902,-3.8531e-24,0,0.0053228,0.002499,2.0448,0.017255
1.975,2.6569,0.005,0.068557,-0.0040846,7.891e-24,0,0.0060469,0.0021579,2.5312,0.016882
1.925,2.7069,0.005,0.11699,-0.0052571,0,0,0.0066835,0.0018081,3.1753,0.016565
1.875,2.7569,0.005,0.18105,-0.0065401,-2.9633e-24,0,0.0070705,0.0014719,3.9475,0.016312
1.825,2.807,0.005,0.26457,-0.0077798,-1.2419e-25,0,0.0065814,0.0011475,4.5814,0.0161
1.775,2.86,0.005,0.36568,-0.0070615,1.9603e-24,0,0.0040113,0.00084595,3.9958,0.016013
1.725,2.916,0.005,0.42373,-0.0026655,1.6431e-24,0,0.0014358,0.00061747,2.3253,0.015888
1.675,2.972,0.005,0.41094,-0.0019589,-1.1263e-38,0,0.0023244,0.00030315,7.6675,0.015585
4.675,0.024,0.005,-0.19681,0.0016256,4.9918e-24,0,0.00086061,0.00015821,5.4397,-0.0039017
4.625,0.072,0.005,-0.22115,0.0041465,-4.5711e-24,0,0.00053356,0.00027558,1.9361,-0.00346
4.575,0.12,0.005,-0.22261,0.0070332,2.1941e-24,0,0.00060387,0.00054032,1.1176,-0.003067
4.525,0.168,0.005,-0.21795,0.0097733,1.5014e-24,0,0.00072267,0.00087242,0.82835,-0.0026846
4.475,0.216,0.005,-0.21096,0.012797,1.8881e-24,0,0.00083521,0.0011936,0.69972,-0.002347
4.425,0.264,0.005,-0.203,0.015965,-1.8173e-24,0,0.00093128,0.0014712,0.63302,-0.0020356
4.375,0.312,0.005,-0.19455,0.019374,-1.6356e-37,0,0.0010114,0.0016991,0.59526,-0.0017677
4.325,0.36,0.005,-0.18578,0.022995,3.9069e-24,0,0.0010777,0.0018816,0.57279,-0.0015423
4.275,0.408,0.005,-0.17677,0.026806,-3.1505e-24,0,0.0011322,0.0020259,0.55886,-0.001357
4.225,0.456,0.005,-0.16757,0.030775,-1.099e-23,0,0.0011761,0.00214,0.54959,-0.001208
4.175,0.50502,0.005,-0.15809,0.034899,-1.4553e-37,0,0.0012117,0.0022339,0.5424,-0.0010992
4.125,0.55506,0.005,-0.1484,0.039123,7.7252e-24,0,0.0012378,0.0023099,0.53584,-0.001023
4.075,0.60511,0.005,-0.13872,0.043362,4.4215e-25,0,0.001254,0.0023713,0.52881,-0.0009583
4.025,0.65515,0.005,-0.12916,0.047583,4.1389e-24,0,0.0012605,0.0024207,0.52071,-0.00089388
3.975,0.70519,0.005,-0.11978,0.051763,3.0066e-24,0,0.0012575,0.002459,0.51139,-0.00081895
3.925,0.75523,0.005,-0.11064,0.055887,4.2415e-24,0,0.0012456,0.0024861,0.50102,-0.00072367
3.875,0.80528,0.005,-0.10179,0.059948,4.3251e-24,0,0.0012254,0.0025013,0.48992,-0.00059935
3.825,0.85532,0.005,-0.093241,0.06394,-4.4333e-24,0,0.001198,0.0025039,0.47846,-0.0004386
3.775,0.90536,0.005,-0.084996,0.067859,-1.352e-37,0,0.0011646,0.0024938,0.46702,-0.0002352
3.725,0.9554,0.005,-0.077054,0.071702,-2.699e-24,0,0.0011265,0.0024711,0.45586,1.5953e-05
3.675,1.0054,0.005,-0.069405,0.075463,-7.3601e-24,0,0.0010849,0.0024368,0.44523,0.00031894
3.625,1.0555,0.005,-0.062041,0.079134,-8.0743e-24,0,0.0010411,0.0023918,0.43527,0.00067699
3.575,1.1055,0.005,-0.05495,0.082707,-1.8809e-24,0,0.0009959,0.0023371,0.42613,0.0010926
3.525,1.1556,0.005,-0.048127,0.086167,5.6137e-24,0,0.00095022,0.0022737,0.41792,0.0015673
3.475,1.2056,0.005,-0.04157,0.089498,2.4488e-24,0,0.00090458,0.0022022,0.41076,0.0021023
3.425,1.2557,0.005,-0.035282,0.092682,6.1838e-24,0,0.00085937,0.0021229,0.40481,0.002698
3.375,1.3057,0.005,-0.029269,0.0957,6.0416e-24,0,0.00081484,0.002036,0.40021,0.0033542
3.325,1.3557,0.005,-0.023545,0.09853,-1.3634e-23,0,0.00077109,0.0019414,0.39717,0.0040702
3.275,1.4058,0.005,-0.018127,0.10115,7.6347e-24,0,0.00072816,0.0018391,0.39593,0.0048446
3.225,1.4558,0.005,-0.013037,0.10354,6.5398e-24,0,0.00068605,0.0017293,0.39673,0.0056754
3.175,1.5059,0.005,-0.0083018,0.10567,-1.422e-23,0,0.00064478,0.0016125,0.39987,0.0065599
3.125,1.5559,0.005,-0.0039522,0.10751,2.2259e-24,0,0.00060457,0.0014904,0.40565,0.0074948
3.075,1.606,0.005,-2.5171e-05,0.10902,-1.1552e-23,0,0.0005658,0.0013655,0.41434,0.0084752
3.025,1.656,0.005,0.0034338,0.11014,1.5951e-23,0,0.00052912,0.001241,0.42637,0.0094957
2.975,1.706,0.005,0.0063691,0.11079,-1.1586e-37,0,0.00049602,0.0011219,0.44214,0.010549
2.925,1.7561,0.005,0.008704,0.11083,-5.023e-24,0,0.00046896,0.0010144,0.4623,0.011627
2.875,1.8061,0.005,0.01034,0.11005,1.1434e-23,0,0.00045231,0.00092872,0.48702,0.012715
2.825,1.8562,0.005,0.011137,0.10814,2.8262e-37,0,0.00045168,0.00087486,0.51629,0.013795
2.775,1.9062,0.005,0.010938,0.10477,1.4151e-23,0,0.00047322,0.00086275,0.5485,0.014844
2.725,1.9563,0.005,0.0096021,0.099658,-7.1588e-24,0,0.00051957,0.00089607,0.57983,0.01583
2.675,2.0063,0.005,0.0070701,0.092663,-1.9214e-23,0,0.00058497,0.00096703,0.60492,0.016721
2.625,2.0563,0.005,0.0033758,0.084033,-3.9443e-38,0,0.00065527,0.001057,0.61996,0.017498
2.575,2.1064,0.005,-0.0013915,0.07421,0,0,0.00071455,0.0010335,0.62484,0.018163
2.525,2.1564,0.005,-0.0071067,0.063573,-8.397e-24,0,0.00075708,0.00099142,0.6228,0.018708
2.475,2.2065,0.005,-0.013669,0.052499,5.9191e-24,0,0.00079627,0.00097428,0.6212,0.01912
2.425,2.2565,0.005,-0.020952,0.041301,-3.6892e-24,0,0.00087044,0.001018,0.63675,0.019389
2.375,2.3066,0.005,-0.028335,0.030189,-1.3831e-23,0,0.0010578,0.0012378,0.7039,0.019484
2.325,2.3566,0.005,-0.032971,0.020491,4.6014e-24,0,0.0014174,0.0016886,0.83939,0.019405
2.275,2.4066,0.005,-0.03261,0.01257,1.1204e-23,0,0.0019866,0.0019257,1.0316,0.019226
2.225,2.4567,0.005,-0.025957,0.0063646,8.4383e-25,0,0.0027694,0.0022163,1.2496,0.018936
2.175,2.5067,0.005,-0.01254,0.001964,4.8593e-24,0,0.003663,0.0024879,1.4723,0.01855
2.125,2.5568,0.005,0.0072403,-0.00099127,4.1719e-25,0,0.0045605,0.0026497,1.7211,0.018121
2.075,2.6068,0.005,0.033956,-0.0029661,4.7436e-24,0,0.0053934,0.0025176,2.0561,0.017698
2.025,2.6569,0.005,0.070043,-0.0043868,2.7179e-32,0,0.0061438,0.0021838,2.5434,0.01731
1.975,2.7069,0.005,0.11854,-0.0056255,0,0,0.006771,0.0018318,3.1756,0.016969
1.925,2.7569,0.005,0.18251,-0.0068618,0,0,0.0071071,0.0014911,3.9216,0.016683
1.875,2.807,0.005,0.26509,-0.0079493,9.4444e-25,0,0.0065607,0.0011673,4.5177,0.01644
1.825,2.86,0.005,0.3635,-0.0071857,-2.7626e-25,0,0.0040611,0.00087425,3.963,0.016308
1.775,2.916,0.005,0.42135,-0.0028219,1.6692e-24,0,0.0014775,0.00062239,2.3739,0.01615
1.725,2.972,0.005,0.409,-0.0019226,1.4893e-24,0,0.0023309,0.00030358,7.6783,0.015815
4.725,0.024,0.005,-0.19955,0.0015365,-3.553e-26,0,0.00087372,0.00015941,5.481,-0.0043207
4.675,0.072,0.005,-0.22364,0.0038825,-1.0047e-24,0,0.00053986,0.0002805,1.9246,-0.0039124
4.625,0.12,0.005,-0.22492,0.0065617,-3.0356e-24,0,0.00061343,0.00055397,1.1073,-0.0035492
4.575,0.168,0.005,-0.22017,0.009114,-1.3487e-24,0,0.00073491,0.00089429,0.82178,-0.0031928
4.525,0.216,0.005,-0.21314,0.011915,-5.4954e-24,0,0.00084919,0.0012209,0.69555,-0.0028752
4.475,0.264,0.005,-0.20517,0.014866,2.0113e-24,0,0.00094661,0.0015015,0.63044,-0.0025824
4.425,0.312,0.005,-0.19671,0.018046,6.0135e-24,0,0.001028,0.001731,0.59388,-0.0023285
4.375,0.36,0.005,-0.1879,0.021433,2.6498e-24,0,0.0010957,0.0019141,0.57242,-0.0021135
4.325,0.408,0.005,-0.17882,0.025008,0,0,0.0011517,0.0020587,0.55942,-0.0019359
4.275,0.456,0.005,-0.16953,0.028743,-2.6164e-25,0,0.0011973,0.002173,0.551,-0.0017922
4.225,0.50502,0.005,-0.15991,0.032638,-3.4258e-24,0,0.0012348,0.0022673,0.5446,-0.0016864
4.175,0.55506,0.005,-0.15004,0.03664,-7.9626e-39,0,0.001263,0.0023446,0.53866,-0.001612
4.125,0.60511,0.005,-0.14016,0.040669,3.918e-24,0,0.0012813,0.0024081,0.53205,-0.0015489
4.075,0.65515,0.005,-0.13038,0.044693,3.9533e-24,0,0.0012898,0.0024606,0.52417,-0.0014866
4.025,0.70519,0.005,-0.12078,0.048691,-6.8785e-33,0,0.0012886,0.0025028,0.51485,-0.0014147
3.975,0.75523,0.005,-0.11143,0.05265,-4.066e-24,0,0.0012782,0.0025346,0.5043,-0.0013239
3.925,0.80528,0.005,-0.10237,0.056563,6.403e-33,0,0.0012592,0.0025547,0.49289,-0.0012057
3.875,0.85532,0.005,-0.093627,0.060426,8.1765e-38,0,0.0012326,0.0025623,0.48104,-0.001053
3.825,0.90536,0.005,-0.085206,0.064234,4.3889e-24,0,0.0011995,0.0025568,0.46915,-0.0008593
3.775,0.9554,0.005,-0.077102,0.067985,2.6166e-24,0,0.0011614,0.0025384,0.45754,-0.00061955
3.725,1.0054,0.005,-0.069304,0.071673,-9.4826e-24,0,0.0011195,0.0025076,0.44644,-0.00032935
3.675,1.0555,0.005,-0.061798,0.075289,-1.9051e-23,0,0.0010751,0.0024656,0.43603,1.486e-05
3.625,1.1055,0.005,-0.054572,0.078823,-1.2183e-23,0,0.0010292,0.0024136,0.42643,0.00041589
3.575,1.1556,0.005,-0.047617,0.082262,-5.4337e-24,0,0.0009828,0.0023527,0.41773,0.00087594
3.525,1.2056,0.005,-0.040926,0.085589,3.323e-24,0,0.00093644,0.0022838,0.41003,0.0013965
3.475,1.2557,0.005,-0.034499,0.088785,2.6886e-37,0,0.00089058,0.0022075,0.40343,0.0019785
3.425,1.3057,0.005,-0.02834,0.091827,1.3342e-24,0,0.00084548,0.0021241,0.39805,0.0026222
3.375,1.3557,0.005,-0.022461,0.094694,6.6785e-24,0,0.0008013,0.0020335,0.39406,0.0033275
3.325,1.4058,0.005,-0.016875,0.097364,4.5259e-25,0,0.00075804,0.0019355,0.39165,0.0040936
3.275,1.4558,0.005,-0.011604,0.099811,-1.9396e-24,0,0.00071571,0.0018302,0.39105,0.0049187
3.225,1.5059,0.005,-0.0066725,0.10201,2.3446e-23,0,0.00067426,0.0017177,0.39254,0.0058007
3.175,1.5559,0.005,-0.0021086,0.10394,-1.6925e-23,0,0.00063378,0.0015988,0.3964,0.0067368
3.125,1.606,0.005,0.0020525,0.10555,2.8231e-24,0,0.00059456,0.0014758,0.40288,0.0077228
3.075,1.656,0.005,0.0057694,0.10682,3.4732e-37,0,0.00055661,0.0013494,0.41248,0.0087538
3.025,1.706,0.005,0.0089917,0.10767,-8.2818e-24,0,0.00052112,0.0012246,0.42553,0.0098244
2.975,1.7561,0.005,0.011656,0.10801,1.3519e-23,0,0.00048986,0.001107,0.44251,0.010926
