"Points:0","Points:1","Points:2","U:0","U:1","U:2","blendedIndicatorU","k","nut","omega","p"
8.725,1.1055,0.005,-0.0040074,-0.22997,9.9915e-25,0,0.0013237,0.0016256,0.81427,0.015766
8.675,1.1556,0.005,-0.0035079,-0.21709,-2.1934e-24,0,0.0014682,0.0018011,0.77835,0.015352
8.625,1.2056,0.005,-0.0025292,-0.20333,-2.1422e-24,0,0.0015856,0.0019132,0.74334,0.014932
8.575,1.2557,0.005,-0.0011172,-0.18906,-2.7637e-24,0,0.0016762,0.0020555,0.70752,0.014519
8.525,1.3057,0.005,0.00068259,-0.17485,-4.2042e-37,0,0.0017401,0.002245,0.67117,0.014127
8.475,1.3557,0.005,0.0028345,-0.16107,-6.0366e-25,0,0.0017809,0.0024822,0.63546,0.013765
8.425,1.4058,0.005,0.0053109,-0.14796,-2.9577e-24,0,0.0018042,0.0027748,0.60165,0.013437
8.375,1.4558,0.005,0.0081055,-0.13563,-2.0957e-32,0,0.0018156,0.003131,0.57071,0.013142
8.325,1.5059,0.005,0.011276,-0.124,-2.9385e-24,0,0.0018204,0.0033533,0.54286,0.012853
8.275,1.5559,0.005,0.014795,-0.11303,-2.8705e-24,0,0.0018245,0.0035215,0.51809,0.012589
8.225,1.606,0.005,0.018608,-0.10276,-2.908e-24,0,0.0018321,0.003687,0.49692,0.012356
8.175,1.656,0.005,0.022698,-0.093215,-1.7166e-37,0,0.0018464,0.0038493,0.47967,0.01215
8.125,1.706,0.005,0.027065,-0.084381,2.1632e-38,0,0.0018695,0.0040068,0.46657,0.011965
8.075,1.7561,0.005,0.031713,-0.076232,1.4349e-38,0,0.0019025,0.0041565,0.45772,0.011799
8.025,1.8061,0.005,0.036653,-0.068734,3.2419e-24,0,0.0019461,0.0042945,0.45316,0.011646
7.975,1.8562,0.005,0.041901,-0.061849,4.7553e-24,0,0.0020002,0.0044165,0.45289,0.011505
7.925,1.9062,0.005,0.047483,-0.05554,1.3555e-37,0,0.0020645,0.0045184,0.4569,0.011372
7.875,1.9563,0.005,0.053432,-0.049775,-3.8263e-24,0,0.0021386,0.0045952,0.46539,0.011245
7.825,2.0063,0.005,0.059789,-0.044521,1.554e-24,0,0.0022222,0.0046398,0.47894,0.011123
7.775,2.0563,0.005,0.06661,-0.039753,-4.3508e-37,0,0.0023144,0.0046469,0.49805,0.011004
7.725,2.1064,0.005,0.073967,-0.03545,-7.2943e-24,0,0.0024142,0.004613,0.52334,0.010889
7.675,2.1564,0.005,0.08195,-0.031592,-5.7197e-24,0,0.0025206,0.0045369,0.55559,0.010777
7.625,2.2065,0.005,0.090674,-0.028162,-3.0378e-24,0,0.0026326,0.0044189,0.59576,0.01067
7.575,2.2565,0.005,0.10028,-0.025139,-7.7582e-24,0,0.0027481,0.0042612,0.64491,0.010568
7.525,2.3066,0.005,0.11096,-0.022502,-3.6241e-24,0,0.0028641,0.0040685,0.70397,0.010472
7.475,2.3566,0.005,0.12291,-0.020214,-3.6495e-24,0,0.0029752,0.0038472,0.77335,0.010384
7.425,2.4066,0.005,0.13637,-0.018225,-4.8957e-24,0,0.0030724,0.0036056,0.85213,0.010307
7.375,2.4567,0.005,0.15153,-0.016433,0,0,0.0031424,0.0033533,0.9371,0.010244
7.325,2.5067,0.005,0.16834,-0.014732,-1.9075e-24,0,0.0031702,0.0031011,1.0223,0.010206
7.275,2.5568,0.005,0.1864,-0.013121,-1.8569e-24,0,0.0031452,0.0028569,1.1009,0.010167
7.225,2.6068,0.005,0.20524,-0.011586,0,0,0.0030606,0.0026185,1.1689,0.010109
7.175,2.6569,0.005,0.2246,-0.010106,5.224e-25,0,0.0029111,0.0023752,1.2256,0.01003
7.125,2.7069,0.005,0.24423,-0.0086837,1.0722e-24,0,0.0026908,0.0021137,1.273,0.0099374
7.075,2.7569,0.005,0.26377,-0.0072918,3.3985e-24,0,0.002393,0.0018181,1.3162,0.0098266
7.025,2.807,0.005,0.28263,-0.0058779,3.7342e-24,0,0.0020133,0.0014686,1.3709,0.0096959
6.975,2.86,0.005,0.30049,-0.0044329,4.6799e-25,0,0.0015415,0.0010253,1.5035,0.0095387
6.925,2.916,0.005,0.31177,-0.00264,1.6578e-25,0,0.0010998,0.00051554,2.1332,0.0093851
6.875,2.972,0.005,0.29426,-0.001081,-1.2442e-37,0,0.0015272,0.00024572,6.215,0.0091728
8.975,0.90536,0.005,-0.00056504,-0.23418,1.0265e-24,0,0.0010233,0.00017959,5.698,0.016764
8.925,0.9554,0.005,-0.0018543,-0.25636,0,0,0.00070571,0.00040807,1.7294,0.016668
8.875,1.0054,0.005,-0.0024252,-0.25769,1.4615e-24,0,0.00081817,0.00075582,1.0825,0.016538
8.825,1.0555,0.005,-0.003169,-0.25205,-9.9444e-25,0,0.00098435,0.0010663,0.92313,0.016295
8.775,1.1055,0.005,-0.003279,-0.2424,-7.8827e-25,0,0.0011606,0.0013505,0.85939,0.016011
8.725,1.1556,0.005,-0.0030246,-0.23056,2.0236e-24,0,0.0013267,0.0016237,0.81708,0.015656
8.675,1.2056,0.005,-0.0022469,-0.21747,2.3721e-24,0,0.0014696,0.0018187,0.77998,0.015284
8.625,1.2557,0.005,-0.0009891,-0.20354,-2.7097e-24,0,0.0015849,0.0019313,0.74417,0.014911
8.575,1.3057,0.005,0.0006951,-0.18913,-3.3952e-24,0,0.0016739,0.0020757,0.7081,0.014546
8.525,1.3557,0.005,0.0027474,-0.1748,-3.8456e-24,0,0.001737,0.002269,0.67211,0.014201
8.475,1.4058,0.005,0.0051439,-0.16094,4.1545e-24,0,0.0017782,0.0025131,0.63732,0.013884
8.425,1.4558,0.005,0.0078592,-0.14775,3.0699e-24,0,0.001803,0.002815,0.6048,0.013598
8.375,1.5059,0.005,0.010919,-0.13532,1.9399e-37,0,0.0018169,0.003158,0.57533,0.013332
8.325,1.5559,0.005,0.014339,-0.12359,1.5041e-24,0,0.0018254,0.0033253,0.54894,0.013067
8.275,1.606,0.005,0.018096,-0.11254,-1.6392e-24,0,0.0018344,0.0034882,0.52589,0.012829
8.225,1.656,0.005,0.022149,-0.10222,-6.4209e-24,0,0.0018478,0.0036472,0.50664,0.012618
8.175,1.706,0.005,0.026493,-0.09265,-4.6707e-24,0,0.0018684,0.0038014,0.49149,0.012428
8.125,1.7561,0.005,0.031132,-0.083801,-2.7978e-24,0,0.001898,0.003949,0.48064,0.012256
8.075,1.8061,0.005,0.036073,-0.075649,1.8351e-24,0,0.0019379,0.0040866,0.47421,0.012098
8.025,1.8562,0.005,0.041334,-0.068158,2.6423e-24,0,0.0019884,0.0042106,0.47224,0.011951
7.975,1.9062,0.005,0.046938,-0.06129,-2.5718e-24,0,0.0020495,0.0043168,0.47478,0.011813
7.925,1.9563,0.005,0.052917,-0.055008,-6.0879e-24,0,0.0021208,0.004401,0.48189,0.011681
7.875,2.0063,0.005,0.059315,-0.049279,-7.748e-24,0,0.0022022,0.0044572,0.49408,0.011553
7.825,2.0563,0.005,0.066187,-0.044071,-3.0737e-24,0,0.002293,0.0044792,0.51193,0.011429
7.775,2.1064,0.005,0.073602,-0.039358,-3.4481e-32,0,0.0023921,0.0044628,0.53602,0.011309
7.725,2.1564,0.005,0.081651,-0.035118,3.4326e-24,0,0.0024985,0.0044058,0.56708,0.011191
7.675,2.2065,0.005,0.090445,-0.03133,6.3688e-24,0,0.0026106,0.004308,0.60598,0.011077
7.625,2.2565,0.005,0.10012,-0.027971,5.8684e-25,0,0.0027264,0.004171,0.65366,0.010969
7.575,2.3066,0.005,0.11086,-0.025015,-4.6078e-24,0,0.0028426,0.0039986,0.71091,0.010866
7.525,2.3566,0.005,0.12284,-0.022426,-5.8391e-24,0,0.0029536,0.0037964,0.77801,0.01077
7.475,2.4066,0.005,0.13628,-0.020152,-1.8038e-24,0,0.0030505,0.0035721,0.854,0.010683
7.425,2.4567,0.005,0.15134,-0.018105,2.2398e-24,0,0.0031203,0.0033342,0.93584,0.010609
7.375,2.5067,0.005,0.168,-0.016175,0,0,0.003148,0.0030921,1.0181,0.010549
7.325,2.5568,0.005,0.18591,-0.014325,-2.068e-24,0,0.0031223,0.0028529,1.0944,0.010496
7.275,2.6068,0.005,0.20463,-0.012571,-2.0154e-24,0,0.0030369,0.002616,1.1609,0.010428
7.225,2.6569,0.005,0.22388,-0.010909,-3.3522e-24,0,0.002887,0.0023728,1.2167,0.010341
7.175,2.7069,0.005,0.24339,-0.0093245,-4.3106e-24,0,0.002667,0.0021106,1.2636,0.010237
7.125,2.7569,0.005,0.2628,-0.0077832,-4.6717e-24,0,0.0023704,0.001814,1.3067,0.010111
7.075,2.807,0.005,0.28152,-0.0062404,-6.5875e-25,0,0.0019933,0.0014633,1.3622,0.0099624
7.025,2.86,0.005,0.29922,-0.0046763,1.0133e-24,0,0.0015263,0.0010195,1.4971,0.009787
6.975,2.916,0.005,0.3103,-0.0027796,1.9526e-24,0,0.0010914,0.00051218,2.1309,0.0096125
6.925,2.972,0.005,0.29265,-0.0011217,-1.7172e-26,0,0.0015163,0.00024485,6.1928,0.0093771
8.975,0.9554,0.005,-0.00054456,-0.23538,-9.3375e-25,0,0.0010243,0.00017968,5.7008,0.016668
8.925,1.0054,0.005,-0.0018357,-0.2573,0,0,0.0007148,0.00041575,1.7193,0.016549
8.875,1.0555,0.005,-0.0021604,-0.25855,1.3823e-24,0,0.00082858,0.00076372,1.0849,0.016418
8.825,1.1055,0.005,-0.0026614,-0.25282,-1.1468e-32,0,0.00099212,0.0010687,0.92834,0.016189
8.775,1.1556,0.005,-0.0024768,-0.24302,-2.3925e-37,0,0.0011655,0.0013491,0.86393,0.015932
8.725,1.2056,0.005,-0.0019466,-0.23097,-3.3178e-26,0,0.0013294,0.0016207,0.82028,0.015614
8.675,1.2557,0.005,-0.00088935,-0.21767,2.5588e-24,0,0.0014705,0.0018346,0.78199,0.015287
8.625,1.3057,0.005,0.0006442,-0.20356,5.89e-25,0,0.0015838,0.0019485,0.74541,0.014959
8.575,1.3557,0.005,0.0026011,-0.18902,-4.3104e-37,0,0.0016712,0.0020968,0.70918,0.014641
8.525,1.4058,0.005,0.0049105,-0.17461,4.4369e-24,0,0.0017337,0.0022961,0.6737,0.014342
8.475,1.4558,0.005,0.0075628,-0.16067,4.7076e-24,0,0.0017756,0.002549,0.63995,0.014067
8.425,1.5059,0.005,0.010533,-0.14741,-1.634e-24,0,0.0018021,0.0028644,0.60883,0.01382
8.375,1.5559,0.005,0.01387,-0.1349,1.4619e-37,0,0.0018187,0.0031309,0.5809,0.013574
8.325,1.606,0.005,0.017554,-0.12307,-3.2595e-24,0,0.0018317,0.0032936,0.55614,0.013334
8.275,1.656,0.005,0.021566,-0.11197,-6.892e-25,0,0.0018462,0.0034507,0.53501,0.01312
8.225,1.706,0.005,0.025887,-0.10163,-6.2959e-24,0,0.0018657,0.0036025,0.51787,0.012927
8.175,1.7561,0.005,0.030517,-0.092036,9.0991e-38,0,0.0018929,0.003748,0.50503,0.01275
8.125,1.8061,0.005,0.035462,-0.083184,4.1441e-24,0,0.0019295,0.0038849,0.49667,0.012587
8.075,1.8562,0.005,0.040735,-0.075041,4.1332e-32,0,0.0019766,0.00401,0.49292,0.012436
8.025,1.9062,0.005,0.046361,-0.067567,6.8e-37,0,0.0020344,0.0041194,0.49385,0.012292
7.975,1.9563,0.005,0.052372,-0.060726,5.5808e-24,0,0.0021027,0.0042093,0.49953,0.012155
7.925,2.0063,0.005,0.058809,-0.05448,8.7342e-24,0,0.0021814,0.004275,0.51027,0.012023
7.875,2.0563,0.005,0.065728,-0.048795,2.6821e-24,0,0.0022703,0.0043102,0.52674,0.011894
7.825,2.1064,0.005,0.073198,-0.043638,-1.9546e-24,0,0.0023682,0.0043098,0.54949,0.011768
7.775,2.1564,0.005,0.081307,-0.038984,4.5534e-24,0,0.0024738,0.0042711,0.5792,0.011645
7.725,2.2065,0.005,0.090165,-0.034807,3.8761e-24,0,0.0025856,0.0041929,0.61667,0.011526
7.675,2.2565,0.005,0.099904,-0.031083,7.0929e-24,0,0.0027013,0.0040762,0.66271,0.011411
7.625,2.3066,0.005,0.11069,-0.027781,7.0843e-24,0,0.0028173,0.0039239,0.71799,0.011301
7.575,2.3566,0.005,0.12269,-0.024865,-5.7189e-25,0,0.0029279,0.0037408,0.78269,0.011197
7.525,2.4066,0.005,0.13611,-0.02228,-3.4677e-24,0,0.0030243,0.0035338,0.85582,0.011102
7.475,2.4567,0.005,0.15107,-0.019947,-2.4976e-24,0,0.0030937,0.0033104,0.93454,0.011016
7.425,2.5067,0.005,0.16758,-0.017764,3.9781e-24,0,0.0031216,0.003079,1.0138,0.010939
7.375,2.5568,0.005,0.18534,-0.015672,6.579e-24,0,0.0030961,0.0028459,1.0879,0.010867
7.325,2.6068,0.005,0.20394,-0.013683,1.1161e-37,0,0.0030107,0.0026114,1.1529,0.010787
7.275,2.6569,0.005,0.22307,-0.011815,-3.766e-24,0,0.002861,0.0023687,1.2078,0.01069
7.225,2.7069,0.005,0.24246,-0.010044,-1.3443e-24,0,0.0026417,0.0021063,1.2542,0.010573
7.175,2.7569,0.005,0.26174,-0.0083362,-9.6499e-25,0,0.0023468,0.0018089,1.2973,0.01043
7.125,2.807,0.005,0.28034,-0.0066496,-1.3565e-24,0,0.0019726,0.0014572,1.3537,0.010263
7.075,2.86,0.005,0.29787,-0.0049515,1.6352e-24,0,0.0015107,0.0010132,1.491,0.010067
7.025,2.916,0.005,0.30876,-0.0029376,-1.6101e-37,0,0.0010831,0.00050863,2.1294,0.0098697
6.975,2.972,0.005,0.29096,-0.0011683,-2.261e-24,0,0.0015052,0.00024395,6.1701,0.0096086
8.975,1.0054,0.005,-0.00048203,-0.2366,7.75e-25,0,0.0010244,0.00017969,5.701,0.016579
8.925,1.0555,0.005,-0.0017297,-0.25815,-2.3801e-38,0,0.00072412,0.0004239,1.7082,0.016459
8.875,1.1055,0.005,-0.0017967,-0.25926,-3.3059e-25,0,0.00083947,0.00077146,1.0881,0.01635
8.825,1.1556,0.005,-0.0020491,-0.25342,2.1269e-37,0,0.0010002,0.0010706,0.93422,0.016141
8.775,1.2056,0.005,-0.0015816,-0.24346,3.4392e-33,0,0.0011704,0.001347,0.86895,0.015919
8.725,1.2557,0.005,-0.00077255,-0.23119,2.4304e-24,0,0.0013318,0.0016165,0.82387,0.015646
8.675,1.3057,0.005,0.0005694,-0.21768,3.53e-24,0,0.0014707,0.0018496,0.7844,0.015363
8.625,1.3557,0.005,0.002376,-0.20341,3.0366e-24,0,0.0015821,0.0019659,0.74711,0.015079
8.575,1.4058,0.005,0.0046083,-0.18876,1.404e-24,0,0.0016681,0.0021202,0.71086,0.014808
8.525,1.4558,0.005,0.0071885,-0.17427,-3.3676e-24,0,0.0017303,0.0023277,0.676,0.014551
8.475,1.5059,0.005,0.010109,-0.16026,-1.8905e-24,0,0.0017731,0.0025914,0.6434,0.014316
8.425,1.5559,0.005,0.013365,-0.14695,1.9658e-24,0,0.0018016,0.0029217,0.61381,0.014099
8.375,1.606,0.005,0.016979,-0.13435,-4.1142e-32,0,0.0018215,0.0031007,0.58746,0.013869
8.325,1.656,0.005,0.020943,-0.12246,1.2771e-24,0,0.0018395,0.0032583,0.56456,0.013656
8.275,1.706,0.005,0.02524,-0.11133,3.4245e-24,0,0.0018598,0.0034091,0.54554,0.013461
8.225,1.7561,0.005,0.029861,-0.10097,2.3133e-24,0,0.0018859,0.0035533,0.53074,0.013282
8.175,1.8061,0.005,0.034811,-0.091379,2.333e-24,0,0.0019201,0.0036894,0.52045,0.013116
8.125,1.8562,0.005,0.040099,-0.082538,-9.0254e-25,0,0.0019641,0.003815,0.51484,0.01296
8.075,1.9062,0.005,0.045749,-0.074413,8.4724e-25,0,0.0020187,0.003927,0.51405,0.012813
8.025,1.9563,0.005,0.051791,-0.066968,-9.1622e-32,0,0.0020839,0.0040215,0.51819,0.012671
7.975,2.0063,0.005,0.058267,-0.060163,5.2984e-24,0,0.0021597,0.0040948,0.52744,0.012535
7.925,2.0563,0.005,0.065231,-0.053959,1.5648e-23,0,0.0022462,0.0041412,0.54241,0.012401
7.875,2.1064,0.005,0.072752,-0.048322,9.569e-24,0,0.0023423,0.0041553,0.56369,0.012271
7.825,2.1564,0.005,0.080916,-0.04322,2.9031e-24,0,0.0024467,0.0041336,0.59191,0.012143
7.775,2.2065,0.005,0.089829,-0.038622,-5.7556e-24,0,0.0025576,0.0040742,0.62777,0.012018
7.725,2.2565,0.005,0.09962,-0.034501,-7.2346e-24,0,0.0026727,0.0039771,0.67202,0.011897
7.675,2.3066,0.005,0.11044,-0.030824,2.846e-24,0,0.0027881,0.0038445,0.7252,0.01178
7.625,2.3566,0.005,0.12246,-0.027552,2.8322e-24,0,0.002898,0.0036804,0.78739,0.01167
7.575,2.4066,0.005,0.13584,-0.02463,-2.2223e-24,0,0.0029936,0.0034906,0.85761,0.011565
7.525,2.4567,0.005,0.15071,-0.021983,-5.5789e-25,0,0.0030628,0.0032819,0.93321,0.011468
7.475,2.5067,0.005,0.16707,-0.019518,2.725e-24,0,0.0030911,0.0030616,1.0096,0.011378
7.425,2.5568,0.005,0.18468,-0.017169,6.8427e-24,0,0.0030663,0.0028354,1.0814,0.011288
7.375,2.6068,0.005,0.20315,-0.014934,7.0731e-24,0,0.0029816,0.0026043,1.1449,0.011193
7.325,2.6569,0.005,0.22217,-0.012834,2.1005e-40,0,0.0028328,0.0023628,1.1989,0.011082
7.275,2.7069,0.005,0.24144,-0.010853,1.5076e-24,0,0.0026149,0.0021005,1.2449,0.010949
7.225,2.7569,0.005,0.26059,-0.0089586,4.668e-24,0,0.0023221,0.0018027,1.2881,0.010789
7.175,2.807,0.005,0.27906,-0.0071112,9.5096e-25,0,0.0019512,0.0014502,1.3455,0.0106
7.125,2.86,0.005,0.29643,-0.0052626,1.3923e-24,0,0.0014948,0.0010063,1.4855,0.010383
7.075,2.916,0.005,0.30712,-0.0031162,2.8401e-25,0,0.0010747,0.00050486,2.1287,0.01016
7.025,2.972,0.005,0.28918,-0.0012213,2.567e-24,0,0.0014938,0.00024302,6.1467,0.0098701
8.975,1.0555,0.005,-0.0003877,-0.23777,2.9344e-25,0,0.0010234,0.0001796,5.6982,0.016514
8.925,1.1055,0.005,-0.0015778,-0.25888,3.7988e-25,0,0.00073375,0.00043236,1.6971,0.016411
8.875,1.1556,0.005,-0.0013512,-0.25982,-1.0748e-24,0,0.0008508,0.00077887,1.0924,0.016334
8.825,1.2056,0.005,-0.0013478,-0.25382,4.0767e-25,0,0.0010084,0.0010719,0.94081,0.016158
8.775,1.2557,0.005,-0.00060115,-0.24369,-6.2175e-39,0,0.0011752,0.0013439,0.87445,0.01598
8.725,1.3057,0.005,0.00050187,-0.23123,1.0048e-24,0,0.0013337,0.001611,0.82789,0.015751
8.675,1.3557,0.005,0.0021356,-0.21752,2.9479e-24,0,0.0014704,0.0018636,0.78725,0.015513
8.625,1.4058,0.005,0.0042149,-0.20309,1.5905e-24,0,0.0015799,0.0019845,0.74932,0.015271
8.575,1.4558,0.005,0.0067302,-0.18834,1.8858e-24,0,0.0016646,0.0021468,0.71317,0.015045
8.525,1.5059,0.005,0.0095996,-0.17377,1.4019e-24,0,0.0017268,0.0023641,0.67907,0.01483
8.475,1.5559,0.005,0.012803,-0.15972,2.7261e-37,0,0.0017706,0.0026429,0.64774,0.014633
8.425,1.606,0.005,0.016363,-0.14636,-2.3192e-24,0,0.0018014,0.0029067,0.61975,0.014431
8.375,1.656,0.005,0.020271,-0.1337,-3.7063e-24,0,0.0018256,0.0030675,0.59515,0.014224
8.325,1.706,0.005,0.024539,-0.12177,1.1636e-24,0,0.001849,0.0032195,0.57432,0.014033
8.275,1.7561,0.005,0.029154,-0.11062,3.8218e-38,0,0.0018756,0.0033636,0.55762,0.013854
8.225,1.8061,0.005,0.03411,-0.10026,-4.6231e-24,0,0.0019086,0.0034995,0.54539,0.013686
8.175,1.8562,0.005,0.039417,-0.090683,-6.1827e-24,0,0.0019502,0.0036258,0.53788,0.013528
8.125,1.9062,0.005,0.045093,-0.081865,-3.4942e-24,0,0.0020018,0.0037397,0.53529,0.013377
8.075,1.9563,0.005,0.051168,-0.073771,-2.0979e-37,0,0.0020641,0.0038382,0.53777,0.013232
8.025,2.0063,0.005,0.057683,-0.066363,-5.108e-24,0,0.0021369,0.0039175,0.54548,0.013091
7.975,2.0563,0.005,0.06469,-0.0596,-7.3981e-24,0,0.0022205,0.0039734,0.55884,0.012954
7.925,2.1064,0.005,0.072259,-0.053442,-9.6741e-25,0,0.0023143,0.0040003,0.57854,0.012819
7.875,2.1564,0.005,0.080472,-0.047855,-3.2205e-24,0,0.0024169,0.0039941,0.60513,0.012687
7.825,2.2065,0.005,0.089434,-0.042803,-7.2964e-25,0,0.0025265,0.0039522,0.63926,0.012558
7.775,2.2565,0.005,0.099267,-0.038253,-2.4586e-24,0,0.0026404,0.003874,0.68157,0.012431
7.725,2.3066,0.005,0.11012,-0.03417,-6.309e-24,0,0.0027547,0.0037606,0.73252,0.012309
7.675,2.3566,0.005,0.12213,-0.030511,-1.7993e-24,0,0.0028636,0.0036152,0.79211,0.012191
7.625,2.4066,0.005,0.13548,-0.027223,-5.5911e-24,0,0.0029584,0.0034425,0.85938,0.012078
7.575,2.4567,0.005,0.15025,-0.024234,3.087e-24,0,0.0030273,0.0032486,0.93186,0.01197
7.525,2.5067,0.005,0.16646,-0.021458,1.0281e-23,0,0.0030562,0.0030399,1.0054,0.011867
7.475,2.5568,0.005,0.18391,-0.018828,2.3168e-24,0,0.0030328,0.0028213,1.075,0.011763
7.425,2.6068,0.005,0.20226,-0.01633,2.1597e-24,0,0.0029495,0.0025944,1.1369,0.01165
7.375,2.6569,0.005,0.22116,-0.013977,1.0335e-23,0,0.0028022,0.0023549,1.19,0.011523
7.325,2.7069,0.005,0.24031,-0.011763,5.4152e-24,0,0.0025862,0.0020931,1.2355,0.011372
7.275,2.7569,0.005,0.25934,-0.0096593,1.3977e-24,0,0.0022961,0.0017952,1.279,0.011191
7.225,2.807,0.005,0.27767,-0.0076318,9.6029e-25,0,0.001929,0.0014422,1.3375,0.01098
7.175,2.86,0.005,0.29488,-0.0056139,-2.1556e-24,0,0.0014785,0.00099868,1.4805,0.010738
7.125,2.916,0.005,0.30538,-0.0033182,2.8419e-24,0,0.0010663,0.00050084,2.129,0.010487
7.075,2.972,0.005,0.2873,-0.0012818,2.9245e-24,0,0.0014821,0.00024207,6.1226,0.010165
8.975,1.1055,0.005,-0.00027008,-0.23882,-2.6097e-25,0,0.0010212,0.00017941,5.692,0.016484
8.925,1.1556,0.005,-0.0013119,-0.25945,2.227e-37,0,0.0007438,0.00044104,1.6864,0.016415
8.875,1.2056,0.005,-0.00084306,-0.2602,1.3255e-32,0,0.00086256,0.00078573,1.0978,0.016383
8.825,1.2557,0.005,-0.00057043,-0.254,-9.624e-25,0,0.0010169,0.0010725,0.94816,0.01625
8.775,1.3057,0.005,0.00048339,-0.24373,-2.4004e-24,0,0.0011799,0.00134,0.8805,0.016114
8.725,1.3557,0.005,0.0018763,-0.23108,-1.5362e-24,0,0.0013352,0.001604,0.83239,0.015933
8.675,1.4058,0.005,0.0038071,-0.21718,9.5923e-38,0,0.0014693,0.0018584,0.79061,0.015737
8.625,1.4558,0.005,0.0061727,-0.20259,-2.1071e-24,0,0.0015773,0.0020055,0.75212,0.01554
8.575,1.5059,0.005,0.0089843,-0.18776,-3.6037e-24,0,0.0016609,0.0021774,0.71618,0.015356
8.525,1.5559,0.005,0.012159,-0.17314,2.577e-24,0,0.0017231,0.0024062,0.68297,0.01518
8.475,1.606,0.005,0.015672,-0.15906,-2.6497e-24,0,0.0017684,0.0027014,0.65306,0.01501
8.425,1.656,0.005,0.019537,-0.14564,-3.9286e-24,0,0.0018021,0.0028755,0.6267,0.014824
8.375,1.706,0.005,0.023774,-0.13294,1.1364e-24,0,0.0018311,0.0030313,0.60408,0.014641
8.325,1.7561,0.005,0.028381,-0.121,2.8996e-24,0,0.0018604,0.0031773,0.58552,0.014467
8.275,1.8061,0.005,0.033347,-0.10985,9.8124e-24,0,0.0018937,0.0033142,0.57138,0.0143
8.225,1.8562,0.005,0.038675,-0.099504,6.8422e-24,0,0.001934,0.0034415,0.56195,0.014141
8.175,1.9062,0.005,0.044381,-0.089953,2.9284e-24,0,0.0019832,0.0035574,0.55749,0.013988
8.125,1.9563,0.005,0.050493,-0.081169,3.782e-24,0,0.0020426,0.0036592,0.5582,0.01384
8.075,2.0063,0.005,0.057048,-0.073115,3.7186e-24,0,0.0021125,0.0037438,0.56427,0.013696
8.025,2.0563,0.005,0.064099,-0.065749,-8.1921e-25,0,0.002193,0.0038076,0.57596,0.013555
7.975,2.1064,0.005,0.071713,-0.059031,-9.2261e-24,0,0.0022841,0.0038456,0.59395,0.013417
7.925,2.1564,0.005,0.079971,-0.05292,-7.1302e-24,0,0.0023845,0.0038533,0.61881,0.013281
7.875,2.2065,0.005,0.088975,-0.047377,-4.7711e-24,0,0.0024921,0.0038277,0.65107,0.013148
7.825,2.2565,0.005,0.098841,-0.042365,-7.0159e-24,0,0.0026044,0.0037673,0.69131,0.013016
7.775,2.3066,0.005,0.10971,-0.037843,-4.5873e-37,0,0.0027173,0.0036724,0.73992,0.012889
7.725,2.3566,0.005,0.12172,-0.033767,-6.2297e-24,0,0.0028249,0.0035452,0.79683,0.012764
7.675,2.4066,0.005,0.13501,-0.030083,-5.502e-24,0,0.0029187,0.0033895,0.8611,0.012644
7.625,2.4567,0.005,0.14969,-0.026723,0,0,0.0029872,0.0032104,0.93047,0.012526
7.575,2.5067,0.005,0.16575,-0.023606,-7.0294e-25,0,0.0030169,0.0030136,1.0011,0.012411
7.525,2.5568,0.005,0.18304,-0.020666,2.562e-24,0,0.0029953,0.0028034,1.0684,0.012292
7.475,2.6068,0.005,0.20124,-0.017879,2.3936e-24,0,0.0029142,0.0025816,1.1288,0.012163
7.425,2.6569,0.005,0.22002,-0.015253,-1.2004e-24,0,0.002769,0.0023446,1.181,0.012016
7.375,2.7069,0.005,0.23905,-0.012782,-1.8898e-24,0,0.0025555,0.002084,1.2263,0.011845
7.325,2.7569,0.005,0.25796,-0.010448,-5.8999e-24,0,0.0022686,0.0017863,1.27,0.011643
7.275,2.807,0.005,0.27618,-0.0082186,-1.3342e-25,0,0.0019058,0.0014331,1.3299,0.011405
7.225,2.86,0.005,0.29323,-0.0060105,4.1402e-24,0,0.0014618,0.00099029,1.4761,0.011137
7.175,2.916,0.005,0.30353,-0.0035465,-2.8217e-24,0,0.0010578,0.00049655,2.1303,0.010855
7.125,2.972,0.005,0.28531,-0.0013505,0,0,0.00147,0.00024108,6.0977,0.010498
8.975,1.1556,0.005,-0.00012218,-0.23972,6.2802e-25,0,0.0010177,0.0001791,5.6824,0.01651
8.925,1.2056,0.005,-0.0010201,-0.25984,8.0875e-25,0,0.00075435,0.00044972,1.6774,0.016477
8.875,1.2557,0.005,-0.00029038,-0.26039,-1.3878e-24,0,0.00087474,0.00079196,1.1045,0.016504
8.825,1.3057,0.005,0.00030841,-0.25397,-1.514e-24,0,0.0010255,0.0010724,0.95629,0.016417
8.775,1.3557,0.005,0.0016655,-0.24356,-3.4272e-24,0,0.0011844,0.0013351,0.88714,0.016325
8.725,1.4058,0.005,0.0033522,-0.23075,3.0703e-24,0,0.0013361,0.0015955,0.83741,0.016191
8.675,1.4558,0.005,0.005589,-0.21666,2.3611e-24,0,0.0014676,0.0018471,0.79451,0.016041
8.625,1.5059,0.005,0.0082657,-0.20192,-2.6336e-24,0,0.0015741,0.0020302,0.75558,0.015886
8.575,1.5559,0.005,0.011388,-0.18702,0,0,0.0016568,0.0022134,0.71998,0.015741
